Module	Section	Sample Name	Source
Samtools	flagstat	PP019_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP019_sorted_q10.flagstat
Samtools	flagstat	PP029	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP029.flagstat
Samtools	flagstat	PP004_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP004_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP031_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP031_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP026_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP026_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP008_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP008_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP017_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP017_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP015_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP015_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP019_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP019_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP011_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP011_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP002_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP002_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP020_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP020_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP005_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP005_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP032_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP032_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP027_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP027_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP018_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP018_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP010_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP010_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP007_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP007_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP016_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP016_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP029_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP029_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP012_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP012_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP003_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP003_sorted_q10_rmDup.flagstat
Samtools	flagstat	PP027_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP027_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP018_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP018_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP010_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP010_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP032_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP032_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP005_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP005_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP029_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP029_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP012_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP012_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP003_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP003_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP016_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP016_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP007_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP007_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP019_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP019_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP002_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP002_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP020_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP020_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP011_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP011_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP015_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP015_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP004_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP004_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP031_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP031_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP026_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP026_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP008_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP008_sorted_q10_mrkDup.flagstat
Samtools	flagstat	PP017_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP017_sorted_q10_mrkDup.flagstat
STAR	SummaryLog	PP010	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP010_Log.final.out
STAR	SummaryLog	PP027	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP027_Log.final.out
STAR	SummaryLog	PP018	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP018_Log.final.out
STAR	SummaryLog	PP005	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP005_Log.final.out
STAR	SummaryLog	PP032	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP032_Log.final.out
STAR	SummaryLog	PP003	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP003_Log.final.out
STAR	SummaryLog	PP012	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP012_Log.final.out
STAR	SummaryLog	PP029	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP029_Log.final.out
STAR	SummaryLog	PP007	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP007_Log.final.out
STAR	SummaryLog	PP016	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP016_Log.final.out
STAR	SummaryLog	PP002	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP002_Log.final.out
STAR	SummaryLog	PP020	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP020_Log.final.out
STAR	SummaryLog	PP011	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP011_Log.final.out
STAR	SummaryLog	PP019	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP019_Log.final.out
STAR	SummaryLog	PP015	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP015_Log.final.out
STAR	SummaryLog	PP004	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP004_Log.final.out
STAR	SummaryLog	PP031	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP031_Log.final.out
STAR	SummaryLog	PP008	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP008_Log.final.out
STAR	SummaryLog	PP026	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP026_Log.final.out
STAR	SummaryLog	PP017	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/lanes/PP017_Log.final.out
FastQC	all_sections	PP029_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP029_R2_fastqc.zip
FastQC	all_sections	PP012_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP012_R2_fastqc.zip
FastQC	all_sections	PP004_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP004_R1_fastqc.zip
FastQC	all_sections	PP031_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP031_R1_fastqc.zip
FastQC	all_sections	PP003_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP003_R2_fastqc.zip
FastQC	all_sections	PP026_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP026_R1_fastqc.zip
FastQC	all_sections	PP016_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP016_R2_fastqc.zip
FastQC	all_sections	PP008_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP008_R1_fastqc.zip
FastQC	all_sections	PP007_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP007_R2_fastqc.zip
FastQC	all_sections	PP017_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP017_R1_fastqc.zip
FastQC	all_sections	PP032_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP032_R2_fastqc.zip
FastQC	all_sections	PP015_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP015_R1_fastqc.zip
FastQC	all_sections	PP005_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP005_R2_fastqc.zip
FastQC	all_sections	PP010_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP010_R2_fastqc.zip
FastQC	all_sections	PP020_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP020_R1_fastqc.zip
FastQC	all_sections	PP002_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP002_R1_fastqc.zip
FastQC	all_sections	PP011_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP011_R1_fastqc.zip
FastQC	all_sections	PP018_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP018_R2_fastqc.zip
FastQC	all_sections	PP027_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP027_R2_fastqc.zip
FastQC	all_sections	PP019_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP019_R1_fastqc.zip
FastQC	all_sections	PP005_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP005_R1_fastqc.zip
FastQC	all_sections	PP031_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP031_R2_fastqc.zip
FastQC	all_sections	PP004_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP004_R2_fastqc.zip
FastQC	all_sections	PP032_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP032_R1_fastqc.zip
FastQC	all_sections	PP010_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP010_R1_fastqc.zip
FastQC	all_sections	PP017_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP017_R2_fastqc.zip
FastQC	all_sections	PP027_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP027_R1_fastqc.zip
FastQC	all_sections	PP008_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP008_R2_fastqc.zip
FastQC	all_sections	PP018_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP018_R1_fastqc.zip
FastQC	all_sections	PP026_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP026_R2_fastqc.zip
FastQC	all_sections	PP007_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP007_R1_fastqc.zip
FastQC	all_sections	PP015_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP015_R2_fastqc.zip
FastQC	all_sections	PP016_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP016_R1_fastqc.zip
FastQC	all_sections	PP003_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP003_R1_fastqc.zip
FastQC	all_sections	PP011_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP011_R2_fastqc.zip
FastQC	all_sections	PP012_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP012_R1_fastqc.zip
FastQC	all_sections	PP002_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP002_R2_fastqc.zip
FastQC	all_sections	PP020_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP020_R2_fastqc.zip
FastQC	all_sections	PP029_R1	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP029_R1_fastqc.zip
FastQC	all_sections	PP019_R2	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/reads/PP019_R2_fastqc.zip
